AnimalID,AnimalType,Intake Date,IntakeYear,IntakeMonth,Name,Breed,Estimated Age,Sex,SpayNeuter,Size,Color,IntakeType,Outcome Type,Outcome Subtype,Zip Where Found,Latitude,Longitude,Zip Where Placed,OutcomeDate,OutcomeYear,OutcomeMonth
A437727,DOG,2011-05-22T00:00:00Z,2011,May,MONSTER,BASSET HOUND - MIX,Older than 1 year,FEMALE,FALSE,MED,BROWN,Owner Surrender,Transferred to Rescue Group,Ky Humane Society,40272,38.0961,-85.8599,40214,2011-05-25T00:00:00Z,2011,May
A437728,DOG,2011-05-22T00:00:00Z,2011,May,UNKNOWN,PIT BULL - MIX,UNKNOWN,FEMALE,FALSE,MED,BR BRINDLE,Stray,Euthanized,Breed,40215,38.1919,-85.7841,UNKNOWN,2011-05-31T00:00:00Z,2011,May
A437729,DOG,2011-05-22T00:00:00Z,2011,May,BOWSER,GERM SHEPHERD - ROTTWEILER,Older than 1 year,MALE,TRUE,PUPPY,BLACK,Owner Surrender,Returned to Owner,UNKNOWN,40220,38.215,-85.6221,40220,2011-05-28T00:00:00Z,2011,May
A437731,CAT,2011-05-22T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,MALE,FALSE,KITTN,BLK TABBY,Stray,Euthanized,Medical,40219,38.1416,-85.6822,UNKNOWN,2011-05-29T00:00:00Z,2011,May
A437733,CAT,2011-05-22T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,FEMALE,FALSE,KITTN,BLK TABBY,Stray,Euthanized,Medical,40219,38.1416,-85.6822,UNKNOWN,2011-05-29T00:00:00Z,2011,May
A437735,CAT,2011-05-22T00:00:00Z,2011,May,BOOGIE,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,BUFF,Stray,Adopted,Promotion,40291,38.1472,-85.5917,37069,2011-08-20T00:00:00Z,2011,August
A437736,CAT,2011-05-22T00:00:00Z,2011,May,MUCKY,UNKNOWN,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,GRAY,Stray,Adopted,Internet,40291,38.1472,-85.5917,40208,2011-08-06T00:00:00Z,2011,August
A437737,CAT,2011-05-22T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,KITTN,BRN TABBY,Stray,Died,UNKNOWN,40291,38.1472,-85.5917,40291,2011-06-18T00:00:00Z,2011,June
A437739,DOG,2011-05-22T00:00:00Z,2011,May,TREO,BICHON FRISE - MIX,Youth - Younger than 1 year,MALE,TRUE,SMALL,WHITE,Owner Surrender,Adopted,Web PF,40228,38.1376,-85.6274,40216,2011-06-01T00:00:00Z,2011,June
A437740,DOG,2011-05-22T00:00:00Z,2011,May,DOMINO,CHIHUAHUA SH - DACHSHUND,Older than 1 year,MALE,TRUE,SMALL,BROWN,Owner Surrender,Adopted,Petsmart Hurstborne,40228,38.1376,-85.6274,40299,2011-06-04T00:00:00Z,2011,June
A437741,CAT,2011-05-22T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,FEMALE,FALSE,KITTN,GRAY TABBY,Stray,Euthanized,Medical,40272,38.0961,-85.8599,UNKNOWN,2011-05-25T00:00:00Z,2011,May
A437742,OTHER,2011-05-22T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,SMALL,BROWN,Owner Surrender,Euthanized,Requested,40222,38.2651,-85.6132,UNKNOWN,2011-05-22T00:00:00Z,2011,May
A437743,CAT,2011-05-22T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,KITTN,CALICO,Stray,Euthanized,Medical,40214,38.1609,-85.7762,UNKNOWN,2011-05-31T00:00:00Z,2011,May
A437744,CAT,2011-05-22T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,LARGE,GRAY,Stray,Euthanized,Medical,40216,38.1889,-85.8314,UNKNOWN,2011-06-05T00:00:00Z,2011,June
A437745,DOG,2011-05-22T00:00:00Z,2011,May,BANNER,GREAT DANE - LABRADOR RETR,Infant - Younger than 6 months,MALE,TRUE,PUPPY,CHOCOLATE,Owner Surrender,Adopted,Walk In,40218,38.1938,-85.6573,40272,2011-05-28T00:00:00Z,2011,May
A437746,DOG,2011-05-22T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,Older than 7 years,MALE,FALSE,MED,BR BRINDLE,Stray,Transferred to Rescue Group,Rescue Group,40228,38.1376,-85.6274,UNKNOWN,2011-07-03T00:00:00Z,2011,July
A437748,CAT,2011-05-22T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,BLACK,Stray,Transferred to Rescue Group,Rescue Group,40272,38.0961,-85.8599,40205,2011-05-23T00:00:00Z,2011,May
A437749,DOG,2011-05-22T00:00:00Z,2011,May,OPIE,PBGV - MIX,Youth - Younger than 1 year,MALE,TRUE,MED,TAN,Stray,Adopted,Web PF,40258,38.1417,-85.8638,40299,2011-06-04T00:00:00Z,2011,June
A437750,DOG,2011-05-22T00:00:00Z,2011,May,TAMIKA,HARRIER - MANCHESTER TERR,Youth - Younger than 1 year,FEMALE,TRUE,MED,BROWN,Stray,Returned to Owner,UNKNOWN,40229,38.0856,-85.6698,40165,2011-05-25T00:00:00Z,2011,May
A437751,DOG,2011-05-22T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,MED,WHITE,Stray,Euthanized,Behavior,40211,38.2414,-85.8118,UNKNOWN,2011-06-04T00:00:00Z,2011,June
A437752,DOG,2011-05-22T00:00:00Z,2011,May,UNKNOWN,GERM SHEPHERD - MIX,Older than 7 years,FEMALE,TRUE,LARGE,BLACK,Stray,Transferred to Rescue Group,Rescue Group,40213,38.1861,-85.713,55379,2011-06-25T00:00:00Z,2011,June
A437754,DOG,2011-05-22T00:00:00Z,2011,May,GRIM,UNKNOWN,UNKNOWN,MALE,FALSE,LARGE,BLACK,Owner Surrender,Euthanized,Behavior,40219,38.1416,-85.6822,UNKNOWN,2011-06-07T00:00:00Z,2011,June
A437757,DOG,2011-05-23T00:00:00Z,2011,May,BUTCH,UNKNOWN,Older than 7 years,MALE,TRUE,LARGE,WHITE,Stray,Returned to Owner,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,40215,2011-05-24T00:00:00Z,2011,May
A437758,DOG,2011-08-05T00:00:00Z,2011,August,BALTO,UNKNOWN,Older than 1 year,MALE,TRUE,X-LRG,BROWN,Stray,Returned to Owner,UNKNOWN,40291,38.1472,-85.5917,40291,2011-08-05T00:00:00Z,2011,August
A437758,DOG,2011-05-23T00:00:00Z,2011,May,BALTO,UNKNOWN,Older than 1 year,MALE,TRUE,X-LRG,BROWN,Stray,Returned to Owner,UNKNOWN,40219,38.1416,-85.6822,40291,2011-05-28T00:00:00Z,2011,May
A437760,DOG,2011-05-23T00:00:00Z,2011,May,LAYLA,UNKNOWN,Older than 1 year,FEMALE,TRUE,LARGE,BLACK,Stray,Returned to Owner,UNKNOWN,40219,38.1416,-85.6822,40291,2011-05-28T00:00:00Z,2011,May
A437760,DOG,2011-08-05T00:00:00Z,2011,August,LAYLA,UNKNOWN,Older than 1 year,FEMALE,TRUE,LARGE,BLACK,Stray,Returned to Owner,UNKNOWN,40291,38.1472,-85.5917,40291,2011-08-05T00:00:00Z,2011,August
A437761,DOG,2011-05-23T00:00:00Z,2011,May,SHERLOCK,GERM SHEPHERD - MIX,Older than 1 year,MALE,TRUE,LARGE,TAN,Owner Surrender,Adopted,Promotion,40213,38.1861,-85.713,40217,2011-06-07T00:00:00Z,2011,June
A437761,DOG,2011-06-13T00:00:00Z,2011,June,SHERLOCK,GERM SHEPHERD - MIX,Older than 1 year,MALE,TRUE,LARGE,TAN,Foster Return,Adopted,Refferal,40213,38.1861,-85.713,40217,2011-06-13T00:00:00Z,2011,June
A437762,DOG,2011-05-23T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,LARGE,BR BRINDLE,Owner Surrender,Euthanized,Medical,40213,38.1861,-85.713,UNKNOWN,2011-05-23T00:00:00Z,2011,May
A437768,CAT,2011-05-23T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,MED,BLACK,Stray,Euthanized,Medical,40223,38.2589,-85.5557,UNKNOWN,2011-06-21T00:00:00Z,2011,June
A437769,DOG,2011-05-23T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,Older than 1 year,MALE,TRUE,LARGE,BLACK,Stray,Transferred to Rescue Group,Rescue Group,40216,38.1889,-85.8314,55363,2011-06-03T00:00:00Z,2011,June
A437770,DOG,2011-05-23T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,Older than 1 year,MALE,TRUE,LARGE,BLACK,Stray,Transferred to Rescue Group,Rescue Group,40216,38.1889,-85.8314,40299,2011-06-02T00:00:00Z,2011,June
A437771,CAT,2011-05-23T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,LARGE,CALICO,Stray,Euthanized,Time and Space,40223,38.2589,-85.5557,UNKNOWN,2011-05-31T00:00:00Z,2011,May
A437772,CAT,2011-05-23T00:00:00Z,2011,May,KATT,UNKNOWN,Older than 1 year,MALE,TRUE,X-LRG,ORG TABBY,Stray,Adopted,Walk In,40223,38.2589,-85.5557,40204,2011-08-16T00:00:00Z,2011,August
A437773,DOG,2011-05-23T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,Older than 1 year,FEMALE,TRUE,SMALL,WHITE,Stray,Transferred to Rescue Group,Rescue Group,40215,38.1919,-85.7841,40245,2011-06-01T00:00:00Z,2011,June
A437775,DOG,2011-05-23T00:00:00Z,2011,May,MAGGIE,UNKNOWN,Older than 7 years,FEMALE,TRUE,LARGE,GOLD,Owner Surrender,Transferred to Rescue Group,Rescue Group,UNKNOWN,UNKNOWN,UNKNOWN,40031,2011-05-25T00:00:00Z,2011,May
A437778,DOG,2011-05-23T00:00:00Z,2011,May,COSMO,CHOW CHOW - LABRADOR RETR,UNKNOWN,MALE,TRUE,MED,BLACK,Stray,Returned to Owner,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,40299,2011-05-24T00:00:00Z,2011,May
A437788,OTHER,2011-05-23T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,SMALL,BROWN,Stray,Euthanized,Behavior,40299,38.1906,-85.5535,UNKNOWN,2011-05-23T00:00:00Z,2011,May
A437789,CAT,2011-05-23T00:00:00Z,2011,May,DUDE,UNKNOWN,Older than 1 year,MALE,TRUE,LARGE,BRN TABBY,Owner Surrender,Euthanized,Medical,40216,38.1889,-85.8314,UNKNOWN,2011-06-01T00:00:00Z,2011,June
A437790,DOG,2011-05-23T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,Infant - Younger than 6 months,FEMALE,FALSE,PUPPY,WHITE,Stray,Transferred to Rescue Group,Rescue Group,40213,38.1861,-85.713,40206,2011-06-04T00:00:00Z,2011,June
A437793,CAT,2011-05-23T00:00:00Z,2011,May,ZULA,UNKNOWN,Older than 1 year,FEMALE,TRUE,MED,LILAC PT,Owner Surrender,Adopted,TV Wlky,40299,38.1906,-85.5535,40207,2011-06-05T00:00:00Z,2011,June
A437794,CAT,2011-05-23T00:00:00Z,2011,May,ZOEY,UNKNOWN,Older than 1 year,FEMALE,TRUE,MED,GRAY,Owner Surrender,Adopted,Friend,40031,38.4078,-85.3848,40258,2011-06-10T00:00:00Z,2011,June
A437795,CAT,2011-05-23T00:00:00Z,2011,May,SANDY,UNKNOWN,Older than 1 year,FEMALE,FALSE,MED,CHOC PT,Owner Surrender,Transferred to Rescue Group,Rescue Group,40031,38.4078,-85.3848,22948,2011-06-17T00:00:00Z,2011,June
A437796,CAT,2011-05-23T00:00:00Z,2011,May,AKIRA,SIAMESE - MIX,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,TORTIE PT,Owner Surrender,Adopted,Promotion,40031,38.4078,-85.3848,40204,2011-07-21T00:00:00Z,2011,July
A437797,CAT,2011-05-23T00:00:00Z,2011,May,HITOMI,SIAMESE - MIX,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,TORTIE PT,Owner Surrender,Adopted,Friend,40031,38.4078,-85.3848,40205,2011-07-26T00:00:00Z,2011,July
A437798,CAT,2011-05-23T00:00:00Z,2011,May,MARILYN,DOMESTIC SH - MIX,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,TORTIE,Owner Surrender,Adopted,TV Other,40031,38.4078,-85.3848,40208,2011-07-31T00:00:00Z,2011,July
A437799,CAT,2011-05-23T00:00:00Z,2011,May,MUSETTE,DOMESTIC LH - MIX,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,TORTIE,Owner Surrender,Adopted,Friend,40031,38.4078,-85.3848,40272,2011-07-24T00:00:00Z,2011,July
A437800,CAT,2011-05-23T00:00:00Z,2011,May,MONICA,DOMESTIC SH - MIX,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,TORTIE,Owner Surrender,Adopted,Promotion,40031,38.4078,-85.3848,47130,2011-07-24T00:00:00Z,2011,July
A437801,CAT,2011-07-07T00:00:00Z,2011,July,SOOKIE,DOMESTIC SH - MIX,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,TORTIE,Foster Return,Adopted,Friend,40242,38.2791,-85.5904,40213,2011-07-07T00:00:00Z,2011,July
A437801,CAT,2011-05-23T00:00:00Z,2011,May,SOOKIE,DOMESTIC SH - MIX,Infant - Younger than 6 months,FEMALE,TRUE,KITTN,TORTIE,Owner Surrender,Foster,Medical,40031,38.4078,-85.3848,40242,2011-06-16T00:00:00Z,2011,June
A437802,CAT,2011-05-23T00:00:00Z,2011,May,DEXIE,DOMESTIC SH - MIX,Infant - Younger than 6 months,MALE,TRUE,KITTN,BLACK,Owner Surrender,Adopted,Friend,40031,38.4078,-85.3848,40272,2011-07-24T00:00:00Z,2011,July
A437803,CAT,2011-05-23T00:00:00Z,2011,May,ERICNORTHMAN,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,ORG TABBY,Owner Surrender,Foster,Medical,40031,38.4078,-85.3848,40242,2011-06-16T00:00:00Z,2011,June
A437803,CAT,2011-07-07T00:00:00Z,2011,July,ERICNORTHMAN,UNKNOWN,Infant - Younger than 6 months,MALE,TRUE,KITTN,ORG TABBY,Foster Return,Adopted,Friend,40242,38.2791,-85.5904,40220,2011-07-10T00:00:00Z,2011,July
A437806,DOG,2011-06-22T00:00:00Z,2011,June,VINCENT,LABRADOR RETR - MIX,Older than 1 year,MALE,TRUE,MED,BLACK,Owner Surrender,Adopted,Promotion,40204,38.2386,-85.7263,40272,2011-07-05T00:00:00Z,2011,July
A437806,DOG,2011-05-23T00:00:00Z,2011,May,VINCENT,LABRADOR RETR - MIX,Youth - Younger than 1 year,MALE,TRUE,MED,BLACK,Owner Surrender,Adopted,Promotion,40210,38.2307,-85.7867,40204,2011-06-09T00:00:00Z,2011,June
A437808,DOG,2011-05-23T00:00:00Z,2011,May,JACK,UNKNOWN,Older than 1 year,MALE,TRUE,SMALL,WHITE,Owner Surrender,Adopted,TV Wlky,40210,38.2307,-85.7867,40203,2011-06-05T00:00:00Z,2011,June
A437815,DOG,2011-05-23T00:00:00Z,2011,May,ROXIE,UNKNOWN,UNKNOWN,FEMALE,TRUE,MED,TRICOLOR,Stray,Returned to Owner,UNKNOWN,40299,38.1906,-85.5535,40299,2011-05-24T00:00:00Z,2011,May
A437816,DOG,2011-05-23T00:00:00Z,2011,May,P.D.,UNKNOWN,UNKNOWN,MALE,TRUE,MED,TRICOLOR,Stray,Returned to Owner,UNKNOWN,40299,38.1906,-85.5535,40299,2011-05-24T00:00:00Z,2011,May
A437824,DOG,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,MED,BLACK,Stray,Transferred to Rescue Group,Ky Humane Society,40047,38.046,-85.5547,40214,2011-06-15T00:00:00Z,2011,June
A437825,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,MED,CALICO,Stray,Transferred to Rescue Group,Rescue Group,UNKNOWN,UNKNOWN,UNKNOWN,40205,2011-05-24T00:00:00Z,2011,May
A437828,DOG,2011-05-24T00:00:00Z,2011,May,JEANIE,LABRADOR RETR - MIX,Older than 1 year,FEMALE,TRUE,LARGE,BLACK,Stray,Returned to Owner,UNKNOWN,40228,38.1376,-85.6274,40217,2011-05-24T00:00:00Z,2011,May
A437829,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,LARGE,BLACK,Stray,Euthanized,Time and Space,40213,38.1861,-85.713,UNKNOWN,2011-06-18T00:00:00Z,2011,June
A437831,DOG,2011-05-24T00:00:00Z,2011,May,UNKNOWN,BULLDOG - BOXER,Youth - Younger than 1 year,MALE,FALSE,MED,BR BRINDLE,Impound,Transferred to Rescue Group,Ky Humane Society,40215,38.1919,-85.7841,40214,2011-06-04T00:00:00Z,2011,June
A437832,DOG,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,MALE,FALSE,LARGE,BLACK,Owner Surrender,Euthanized,Requested,40218,38.1938,-85.6573,UNKNOWN,2011-05-24T00:00:00Z,2011,May
A437834,CAT,2011-05-24T00:00:00Z,2011,May,VIV,UNKNOWN,Older than 1 year,FEMALE,TRUE,MED,BLUE PT,Owner Surrender,Adopted,Web PF,40222,38.2651,-85.6132,40207,2011-06-19T00:00:00Z,2011,June
A437835,CAT,2011-05-24T00:00:00Z,2011,May,LIV,UNKNOWN,Older than 1 year,FEMALE,TRUE,MED,BLUE PT,Owner Surrender,Adopted,Web PF,40222,38.2651,-85.6132,40207,2011-06-19T00:00:00Z,2011,June
A437837,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,BRN TABBY,Stray,Euthanized,Medical,40210,38.2307,-85.7867,UNKNOWN,2011-05-24T00:00:00Z,2011,May
A437838,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,BRN TABBY,Stray,Euthanized,Medical,40210,38.2307,-85.7867,UNKNOWN,2011-06-01T00:00:00Z,2011,June
A437839,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,BLACK,Stray,Euthanized,Medical,40210,38.2307,-85.7867,UNKNOWN,2011-06-01T00:00:00Z,2011,June
A437840,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,GRAY,Stray,Euthanized,Medical,40210,38.2307,-85.7867,UNKNOWN,2011-06-01T00:00:00Z,2011,June
A437841,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,GRAY TABBY,Stray,Euthanized,Medical,40210,38.2307,-85.7867,UNKNOWN,2011-06-01T00:00:00Z,2011,June
A437843,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,BRN TIGER,Stray,Euthanized,Medical,40203,38.2481,-85.7665,UNKNOWN,2011-05-31T00:00:00Z,2011,May
A437844,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,BRN TIGER,Stray,Euthanized,Medical,40203,38.2481,-85.7665,UNKNOWN,2011-05-31T00:00:00Z,2011,May
A437845,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,BRN TIGER,Stray,Euthanized,UNKNOWN,40203,38.2481,-85.7665,UNKNOWN,2011-05-24T00:00:00Z,2011,May
A437846,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,BLACK,Stray,Euthanized,Medical,40203,38.2481,-85.7665,UNKNOWN,2011-05-31T00:00:00Z,2011,May
A437847,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,BLACK,Stray,Euthanized,Medical,40203,38.2481,-85.7665,UNKNOWN,2011-05-31T00:00:00Z,2011,May
A437848,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,ORANGE,Stray,Euthanized,Medical,40208,38.2188,-85.7624,UNKNOWN,2011-05-31T00:00:00Z,2011,May
A437849,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,ORANGE,Stray,Euthanized,Medical,40208,38.2188,-85.7624,UNKNOWN,2011-05-31T00:00:00Z,2011,May
A437850,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,BLACK,Stray,Euthanized,Medical,40208,38.2188,-85.7624,UNKNOWN,2011-05-31T00:00:00Z,2011,May
A437851,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,BLACK,Stray,Euthanized,Medical,40208,38.2188,-85.7624,UNKNOWN,2011-05-31T00:00:00Z,2011,May
A437853,DOG,2011-05-24T00:00:00Z,2011,May,HAL,UNKNOWN,Youth - Younger than 1 year,MALE,TRUE,MED,BLACK,Stray,Adopted,Web Metro,UNKNOWN,UNKNOWN,UNKNOWN,40299,2011-06-29T00:00:00Z,2011,June
A437858,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,SMALL,TORTIE,Stray,Euthanized,Medical,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2011-06-05T00:00:00Z,2011,June
A437859,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,MALE,FALSE,SMALL,GRAY,Stray,Died,In Kennel,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,2011-06-05T00:00:00Z,2011,June
A437861,DOG,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,LARGE,WHITE,Stray,Euthanized,Breed,40229,38.0856,-85.6698,UNKNOWN,2011-06-21T00:00:00Z,2011,June
A437862,DOG,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,MALE,FALSE,LARGE,BR BRINDLE,Stray,Euthanized,Behavior,40229,38.0856,-85.6698,UNKNOWN,2011-06-07T00:00:00Z,2011,June
A437863,DOG,2011-05-24T00:00:00Z,2011,May,JASPER,UNKNOWN,Older than 1 year,MALE,TRUE,MED,TRICOLOR,Owner Surrender,Adopted,Exchange,40212,38.2663,-85.8,40220,2011-06-25T00:00:00Z,2011,June
A437864,DOG,2011-05-24T00:00:00Z,2011,May,SHORTY,UNKNOWN,Older than 1 year,MALE,TRUE,MED,TRICOLOR,Owner Surrender,Adopted,Refferal,40212,38.2663,-85.8,40206,2011-06-07T00:00:00Z,2011,June
A437864,DOG,2011-07-07T00:00:00Z,2011,July,SHORTY,UNKNOWN,Older than 1 year,MALE,TRUE,MED,TRICOLOR,Owner Surrender,Adopted,Foster,40206,38.2547,-85.7025,40228,2012-02-01T00:00:00Z,2012,February
A437866,DOG,2011-05-24T00:00:00Z,2011,May,CHUBBS,UNKNOWN,Older than 1 year,MALE,TRUE,MED,TRICOLOR,Owner Surrender,Adopted,Walk In,40212,38.2663,-85.8,40243,2011-07-06T00:00:00Z,2011,July
A437866,DOG,2011-08-06T00:00:00Z,2011,August,CHUBBS,UNKNOWN,Older than 1 year,MALE,TRUE,MED,TRICOLOR,Foster Return,Adopted,Friend,40217,38.2163,-85.739,40203,2011-08-06T00:00:00Z,2011,August
A437866,DOG,2011-07-07T00:00:00Z,2011,July,CHUBBS,UNKNOWN,Older than 1 year,MALE,TRUE,MED,TRICOLOR,Owner Surrender,Foster,Time and Space,40243,38.2372,-85.5366,40217,2011-07-07T00:00:00Z,2011,July
A437867,DOG,2011-05-24T00:00:00Z,2011,May,HENRY,UNKNOWN,Older than 1 year,MALE,TRUE,MED,TRICOLOR,Owner Surrender,Adopted,Promotion,40212,38.2663,-85.8,40205,2011-06-04T00:00:00Z,2011,June
A437868,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,FALSE,MED,TORTIE,Stray,Euthanized,Medical,40212,38.2663,-85.8,UNKNOWN,2011-05-26T00:00:00Z,2011,May
A437869,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,GRAY,Stray,Euthanized,Medical,40212,38.2663,-85.8,UNKNOWN,2011-05-26T00:00:00Z,2011,May
A437870,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,BLK TABBY,Stray,Euthanized,Medical,40212,38.2663,-85.8,UNKNOWN,2011-05-26T00:00:00Z,2011,May
A437871,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,BLK TABBY,Stray,Euthanized,Medical,40212,38.2663,-85.8,UNKNOWN,2011-05-26T00:00:00Z,2011,May
A437872,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,BLK TABBY,Stray,Euthanized,Medical,40212,38.2663,-85.8,UNKNOWN,2011-05-26T00:00:00Z,2011,May
A437873,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,ORG TABBY,Stray,Euthanized,Medical,40212,38.2663,-85.8,UNKNOWN,2011-05-26T00:00:00Z,2011,May
A437874,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,ORG TABBY,Stray,Euthanized,Medical,40212,38.2663,-85.8,UNKNOWN,2011-05-26T00:00:00Z,2011,May
A437875,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,FALSE,KITTN,ORG TABBY,Stray,Euthanized,Medical,40212,38.2663,-85.8,UNKNOWN,2011-05-26T00:00:00Z,2011,May
A437876,DOG,2011-05-24T00:00:00Z,2011,May,KAYDOE,ST BERNARD SMTH - MIX,UNKNOWN,MALE,FALSE,LARGE,BROWN,Stray,Returned to Owner,UNKNOWN,40215,38.1919,-85.7841,40216,2011-07-02T00:00:00Z,2011,July
A437877,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,TRUE,MED,ORG TABBY,Owner Surrender,Transferred to Rescue Group,Rescue Group,40212,38.2663,-85.8,40205,2011-05-26T00:00:00Z,2011,May
A437878,CAT,2011-05-24T00:00:00Z,2011,May,UNKNOWN,UNKNOWN,UNKNOWN,FEMALE,TRUE,MED,TORTIE,Owner Surrender,Transferred to Rescue Group,Rescue Group,40212,38.2663,-85.8,40205,2011-05-26T00:00:00Z,2011,May
